return_id,order_id,order_item_id,product_id,customer_id,return_reason,return_status,refund_amount,created_at
324,203827,475158,274,15045,Not as described,requested,41.36,2023-01-20 15:12:57
325,814760,1898230,9392,79182,Wrong item received,rejected,22.56,2022-07-05 07:52:53
326,463236,1079139,7008,99504,Wrong item received,rejected,25.58,2020-07-15 05:07:25
327,1663314,3874433,3609,13014,Changed my mind,approved,45.01,2023-11-26 02:51:48
328,1485901,3461269,5077,46312,Changed my mind,refunded,29.89,2023-12-17 06:51:19
329,702376,1636191,6201,54076,Not as described,refunded,468.79,2022-06-30 13:30:16
330,1416964,3301133,3475,56520,Quality not as expected,refunded,91.33,2023-07-24 08:41:04
331,1427440,3325333,9256,21137,Item no longer needed,received,79.74,2022-12-05 21:32:07
332,719907,1677188,8675,26275,Not as described,refunded,56.33,2019-07-14 13:29:59
333,950302,2213759,2530,59467,Not as described,received,395.79,2021-01-08 09:10:03
334,301803,703637,4346,75723,Quality not as expected,received,12.74,2021-07-21 01:18:38
335,1673541,3898191,1607,40193,Changed my mind,approved,69.57,2023-02-22 02:30:21
336,1391361,3241655,9198,13948,Changed my mind,refunded,39.12,2023-08-24 15:56:18
337,1205322,2807521,2066,88664,Better price found elsewhere,refunded,119.53,2023-11-28 20:20:43
338,1760603,4101284,5090,31787,Not as described,refunded,27.52,2022-06-14 17:49:22
339,1893294,4410931,3105,12628,Quality not as expected,requested,28.97,2021-12-11 21:25:17
340,365947,853151,318,18088,Wrong item received,refunded,46.01,2022-09-29 04:34:34
341,936833,2182151,1823,55375,Changed my mind,refunded,137.59,2023-11-04 02:54:31
342,1149277,2676800,5840,54886,Defective or damaged,refunded,89.44,2022-05-29 08:49:46
343,1320820,3077533,5544,46143,Quality not as expected,received,190.87,2022-03-30 04:00:45
344,998131,2325368,9911,38317,Arrived too late,refunded,123.77,2023-03-10 08:03:57
345,907418,2113843,4341,51315,Wrong item received,refunded,18.29,2023-01-22 03:14:15
346,1932708,4502842,9420,2184,Defective or damaged,requested,20.31,2022-10-14 11:57:48
347,691261,1610269,7830,84220,Defective or damaged,refunded,39.98,2019-09-09 04:06:42
348,939484,2188333,496,13131,Changed my mind,refunded,69.73,2023-11-26 10:42:13
349,1860963,4335876,7091,35144,Better price found elsewhere,refunded,685.61,2023-05-31 22:27:09
350,1925470,4485987,9243,71526,Defective or damaged,refunded,254.0,2020-01-07 00:49:29
351,451006,1050820,1739,14368,Defective or damaged,approved,43.84,2019-05-24 22:26:49
352,1341548,3125801,8431,11935,Not as described,refunded,43.37,2022-03-28 03:42:45
353,1724146,4016453,5158,48467,Not as described,received,200.32,2021-03-03 12:59:03
354,1763133,4107232,9502,14155,Defective or damaged,refunded,228.37,2023-04-28 11:33:28
355,249409,581105,6944,63797,Not as described,requested,252.61,2019-04-13 19:21:04
356,1722579,4012830,9554,59017,Wrong item received,received,65.78,2023-06-23 13:07:56
357,1969701,4588969,5040,74651,Not as described,approved,32.02,2019-04-02 07:13:20
358,1831267,4266343,4975,60638,Item no longer needed,refunded,25.13,2022-01-23 13:37:26
359,406774,948101,5563,50996,Changed my mind,received,76.8,2021-04-10 07:04:44
360,799239,1862040,8999,95072,Changed my mind,refunded,88.74,2022-08-31 02:21:46
361,1923528,4481426,7059,47727,Changed my mind,received,32.37,2021-09-10 08:11:37
362,623361,1452075,664,55857,Defective or damaged,refunded,57.5,2023-05-04 03:26:17
363,1359793,3168418,3123,28934,Better price found elsewhere,refunded,109.02,2022-08-29 20:00:48
364,408438,951859,5686,13525,Not as described,refunded,24.2,2021-12-20 22:27:36
365,1873630,4365427,9087,41545,Item no longer needed,refunded,295.19,2022-03-10 06:11:02
366,1509599,3516598,8930,30828,Changed my mind,refunded,26.84,2019-12-25 15:18:41
367,1805609,4206487,7139,62230,Better price found elsewhere,refunded,67.9,2021-10-05 03:35:40
368,101970,237966,6970,36287,Arrived too late,refunded,34.91,2021-08-21 09:56:45
369,255032,594298,3487,85514,Changed my mind,received,15.01,2023-12-08 17:21:49
370,1450492,3379174,7923,56188,Arrived too late,requested,161.74,2023-06-26 20:45:52
371,1312889,3059014,819,79422,Defective or damaged,rejected,20.11,2023-10-24 13:14:55
372,341041,794999,1722,5029,Changed my mind,refunded,23.23,2022-09-23 17:30:53
373,1020042,2376416,5767,47026,Arrived too late,received,108.7,2021-12-15 19:08:56
374,1543131,3594939,3944,69602,Defective or damaged,refunded,221.75,2019-06-18 16:01:26
375,650511,1515291,915,19496,Better price found elsewhere,refunded,31.52,2021-12-28 06:43:33
376,230463,537101,305,85190,Defective or damaged,refunded,28.88,2020-07-13 06:16:07
377,1519339,3539303,1276,36724,Not as described,refunded,102.29,2023-08-30 16:57:51
378,937727,2184211,1259,17969,Changed my mind,refunded,16.3,2019-07-07 09:32:34
379,351836,820181,146,15019,Defective or damaged,refunded,42.56,2020-08-23 13:03:48
380,937176,2182946,4676,96691,Changed my mind,refunded,39.44,2021-11-27 15:08:44
381,395723,922353,7866,26100,Defective or damaged,approved,185.26,2020-04-02 04:33:26
382,769244,1791947,4354,20892,Changed my mind,refunded,22.91,2021-10-21 11:47:45
383,1408472,3281462,1113,88791,Not as described,refunded,63.93,2019-07-28 20:24:29
384,54541,127844,2627,31246,Quality not as expected,refunded,146.67,2019-08-28 08:22:53
385,1397320,3255586,779,54026,Changed my mind,rejected,374.17,2020-08-09 03:28:52
386,1966346,4581203,9957,8471,Not as described,refunded,18.59,2023-11-27 02:02:49
387,1675596,3903079,4100,57127,Defective or damaged,refunded,45.85,2022-06-07 18:57:53
388,413407,963448,7356,68926,Not as described,approved,59.39,2022-02-13 09:49:13
389,1694249,3946594,1682,58794,Quality not as expected,received,89.02,2020-11-06 12:16:04
390,383029,892846,3016,72211,Not as described,refunded,162.25,2023-04-04 18:49:30
391,1609994,3750244,5692,89218,Wrong item received,refunded,179.71,2021-06-26 21:52:41
392,1615971,3764160,429,28537,Defective or damaged,requested,920.87,2021-08-06 01:53:30
393,336179,783601,600,96378,Changed my mind,refunded,30.28,2021-09-15 07:08:28
394,1432677,3337629,8257,13298,Changed my mind,refunded,23.93,2019-12-09 08:38:58
395,1719285,4004965,3173,53657,Better price found elsewhere,refunded,12.28,2021-09-20 13:48:48
396,1622439,3779177,8407,75263,Wrong item received,rejected,267.26,2022-01-13 12:18:14
397,732388,1706210,7650,21651,Better price found elsewhere,refunded,425.67,2022-10-20 04:28:24
398,1620180,3773974,408,63488,Item no longer needed,refunded,75.47,2022-10-15 05:48:36
399,1843437,4294681,5552,42645,Not as described,refunded,462.78,2022-11-22 02:31:45
400,1831515,4266931,3649,99607,Better price found elsewhere,refunded,202.92,2021-06-21 14:19:30
401,1247554,2906571,3054,23581,Changed my mind,refunded,227.32,2021-01-25 03:04:44
402,280985,654775,2384,57554,Arrived too late,refunded,17.11,2023-01-13 01:40:59
403,141828,330767,3649,84525,Not as described,refunded,765.33,2022-12-19 12:30:53
404,1748171,4072243,172,62617,Item no longer needed,refunded,31.17,2022-12-07 21:12:44
405,984415,2293437,4226,28090,Changed my mind,refunded,23.19,2021-12-01 03:05:30
406,1634505,3807307,4492,96263,Defective or damaged,refunded,85.95,2021-08-06 21:27:51
407,994575,2317061,5499,87986,Changed my mind,approved,134.45,2019-04-06 14:30:15
408,1387810,3233380,8934,65881,Defective or damaged,refunded,31.5,2021-09-10 12:45:00
409,386669,901415,833,70581,Quality not as expected,refunded,569.34,2020-12-09 23:41:17
410,1465959,3414934,8578,53051,Changed my mind,refunded,87.67,2019-04-13 05:23:30
411,456114,1062564,2872,44210,Wrong item received,refunded,274.87,2023-12-29 07:48:41
412,397268,925999,7075,569,Better price found elsewhere,refunded,38.74,2022-08-19 03:30:58
413,1286457,2997365,9921,89685,Defective or damaged,requested,188.37,2023-07-15 03:39:16
414,210615,490924,7400,49314,Item no longer needed,approved,281.78,2020-04-08 21:32:01
415,784482,1827454,4343,81604,Changed my mind,refunded,24.56,2019-04-30 10:39:01
416,1653821,3852208,1564,435,Not as described,refunded,252.05,2021-09-28 00:46:42
417,248687,579491,2616,61871,Not as described,received,83.59,2022-10-19 21:11:02
418,1829394,4261867,1061,92204,Changed my mind,refunded,22.51,2021-12-26 02:12:06
419,507500,1181774,9677,89940,Defective or damaged,rejected,960.73,2022-10-30 04:45:00
420,786611,1832508,6870,58321,Not as described,refunded,48.0,2021-07-19 00:16:46
421,845031,1968593,614,5356,Changed my mind,refunded,86.91,2023-08-20 07:34:48
422,1023159,2383638,8072,58480,Wrong item received,refunded,93.14,2019-10-12 17:04:05
423,693063,1614437,2004,13112,Changed my mind,refunded,14.34,2019-06-12 16:13:18
424,1229223,2863486,4133,70250,Quality not as expected,refunded,66.12,2019-10-11 00:34:40
425,1629272,3795061,3381,54931,Wrong item received,received,122.8,2022-10-06 09:06:28
426,1388938,3236019,695,95434,Defective or damaged,refunded,56.29,2021-05-21 00:09:22
427,186299,434068,443,15287,Defective or damaged,received,162.51,2022-03-29 00:12:19
428,589872,1373837,5676,7444,Changed my mind,approved,286.9,2021-05-22 20:04:29
429,733052,1707760,2864,73796,Better price found elsewhere,approved,149.11,2023-07-19 21:19:07
430,1302593,3035094,5454,30250,Item no longer needed,refunded,45.81,2023-11-18 06:42:31
431,1858906,4331023,1733,35134,Better price found elsewhere,refunded,9.05,2022-09-05 05:28:12
432,449593,1047493,9635,76809,Defective or damaged,rejected,32.29,2023-01-20 03:31:00
433,400164,932728,6453,56080,Changed my mind,received,159.43,2019-06-09 15:16:34
434,676573,1576029,2637,83184,Not as described,refunded,26.34,2021-12-06 08:24:07
435,921105,2145823,6439,83521,Not as described,refunded,122.36,2020-03-26 08:36:37
436,579333,1349226,5097,42281,Changed my mind,refunded,48.37,2020-04-28 20:38:17
437,1030157,2399869,1951,38054,Not as described,refunded,15.9,2021-07-22 22:09:02
438,23070,53939,5179,15145,Arrived too late,refunded,773.3,2023-02-16 16:22:10
439,747915,1742297,4966,10933,Changed my mind,refunded,165.29,2022-08-25 11:02:30
440,1678462,3909851,3926,59920,Not as described,refunded,164.37,2021-07-04 23:47:14
441,1130862,2634036,1227,75101,Wrong item received,refunded,75.87,2022-05-01 11:32:38
442,1446735,3370389,4151,86767,Better price found elsewhere,refunded,905.0,2022-05-06 01:36:43
443,788314,1836497,4730,27201,Defective or damaged,refunded,45.19,2023-12-30 04:07:46
444,1198225,2790784,7654,74252,Item no longer needed,refunded,122.29,2023-11-28 16:35:47
445,1188684,2768563,7446,95730,Arrived too late,received,41.8,2022-05-26 21:29:34
446,719798,1676947,9384,47592,Not as described,refunded,147.12,2023-01-04 18:47:54
447,701522,1634164,4812,78150,Changed my mind,received,29.66,2021-12-22 14:32:26
448,604895,1408956,5553,98233,Changed my mind,refunded,84.83,2022-10-15 17:59:24
449,492358,1146559,2496,38459,Defective or damaged,refunded,430.92,2023-06-19 22:51:32
450,338736,789584,2000,90232,Not as described,refunded,11.42,2020-09-04 19:30:38
451,1330183,3099252,1916,16378,Defective or damaged,refunded,19.24,2021-02-10 16:47:22
452,51001,119502,4096,63353,Changed my mind,refunded,16.63,2022-06-21 08:21:32
453,1584382,3690793,702,33081,Better price found elsewhere,refunded,146.78,2022-08-14 19:40:42
454,817096,1903626,8902,1176,Better price found elsewhere,requested,61.26,2023-12-31 22:15:31
455,723623,1685872,331,48631,Item no longer needed,refunded,199.44,2020-05-21 17:37:47
456,438266,1021182,5793,87183,Not as described,refunded,34.21,2021-10-31 07:27:10
457,1278532,2978991,1520,14695,Changed my mind,received,60.73,2022-05-07 05:08:51
458,278291,648466,8762,54365,Quality not as expected,approved,277.46,2023-08-02 09:32:07
459,882945,2056576,3243,48327,Item no longer needed,refunded,137.61,2020-11-21 03:40:35
460,684979,1595622,2554,94118,Defective or damaged,received,53.93,2023-12-16 13:29:02
461,1989842,4635778,5579,98433,Defective or damaged,approved,106.95,2022-08-02 21:41:36
462,540416,1258659,6404,5047,Not as described,received,26.11,2023-06-19 12:30:03
463,95449,222857,4229,58892,Not as described,received,263.3,2022-09-05 07:49:59
464,1202263,2800195,5880,57854,Item no longer needed,refunded,69.16,2019-03-03 20:41:56
465,1329440,3097609,7062,18400,Changed my mind,refunded,268.53,2021-09-10 11:30:07
466,1852589,4316286,4407,22179,Defective or damaged,received,97.18,2022-12-27 16:30:11
467,1336504,3114025,8821,74168,Defective or damaged,refunded,106.86,2020-10-22 22:21:25
468,560342,1304803,8780,31763,Not as described,approved,303.29,2023-05-11 21:19:21
469,1629316,3795153,8368,42113,Defective or damaged,received,109.45,2023-08-12 12:09:31
470,1075130,2504329,5495,17275,Not as described,received,101.62,2021-01-18 15:43:28
471,1509699,3516832,1891,43595,Changed my mind,refunded,191.34,2019-08-16 09:36:56
472,1641805,3824399,2461,20589,Changed my mind,refunded,120.17,2020-12-26 12:36:09
473,1072174,2497486,8818,94451,Arrived too late,received,30.72,2022-09-27 00:23:07
474,1410724,3286659,2627,80347,Changed my mind,refunded,155.13,2022-08-16 02:59:35
475,1082404,2521368,903,37912,Better price found elsewhere,refunded,29.07,2021-02-15 11:04:32
476,982287,2288495,1793,7260,Defective or damaged,approved,46.78,2022-12-09 11:02:57
477,1069146,2490501,2185,64507,Changed my mind,refunded,41.11,2023-09-20 14:14:30
478,301510,702924,3067,61539,Better price found elsewhere,approved,49.03,2019-05-18 06:35:58
479,122138,284648,4884,83949,Item no longer needed,refunded,63.86,2023-06-04 11:03:19
480,1223277,2849413,5309,60224,Arrived too late,approved,18.14,2019-01-10 16:30:34
481,1735063,4041883,7620,67356,Defective or damaged,approved,20.06,2023-03-12 10:38:43
482,1781268,4149542,1709,81360,Item no longer needed,refunded,22.98,2021-12-27 07:29:34
483,1740565,4054663,4666,584,Better price found elsewhere,refunded,13.8,2023-11-30 02:07:04
484,41580,97401,3258,97969,Changed my mind,refunded,149.44,2021-12-04 01:16:18
485,2224,5149,1300,66074,Better price found elsewhere,requested,12.59,2021-06-13 12:15:46
486,1737944,4048598,9556,7849,Defective or damaged,refunded,14.92,2023-10-30 09:20:05
487,50159,117472,3484,2313,Better price found elsewhere,requested,12.55,2020-01-26 03:57:52
488,1914633,4460553,186,51582,Defective or damaged,refunded,36.02,2021-04-01 07:01:11
489,1297423,3022922,3209,63866,Defective or damaged,rejected,102.21,2023-10-03 16:53:56
490,1445258,3366872,3069,76949,Quality not as expected,refunded,66.44,2022-12-19 09:42:28
491,1705851,3973539,6379,55239,Not as described,approved,62.36,2019-07-27 11:10:50
492,687561,1601677,4008,10967,Not as described,approved,30.46,2020-09-30 09:36:08
493,1569873,3657010,8511,42053,Changed my mind,refunded,30.73,2021-06-08 03:50:15
494,576956,1343656,6491,10718,Changed my mind,refunded,79.06,2022-10-25 05:03:52
495,358619,836186,5062,24816,Changed my mind,refunded,536.49,2023-04-03 21:31:35
496,1310417,3053225,5368,5224,Changed my mind,refunded,216.11,2023-09-21 16:59:03
497,1283522,2990606,4042,22500,Better price found elsewhere,refunded,95.78,2020-12-27 14:36:44
498,178419,415823,1265,54130,Not as described,requested,33.9,2020-02-16 14:57:19
499,1582498,3686369,9864,89418,Wrong item received,refunded,40.78,2023-05-29 14:33:46
500,1546388,3602591,1094,74745,Not as described,approved,68.48,2021-12-19 02:33:23
501,148454,346175,9311,73344,Changed my mind,refunded,1121.85,2019-08-15 10:57:10
502,1551838,3615162,5451,47972,Not as described,received,35.07,2023-09-27 02:47:33
503,156898,366004,7331,11891,Defective or damaged,refunded,137.12,2023-02-17 20:31:03
504,839543,1955975,8993,6962,Changed my mind,approved,17.16,2023-10-07 07:22:36
505,519552,1209774,6909,5935,Changed my mind,refunded,5.71,2021-12-10 09:55:40
506,1680728,3915225,2946,53733,Wrong item received,approved,42.09,2023-07-27 14:45:11
507,1766405,4114959,5721,51706,Defective or damaged,refunded,85.83,2023-07-29 04:06:42
508,1629360,3795265,8207,53390,Changed my mind,refunded,20.28,2023-04-29 22:09:32
509,598512,1393965,6055,2832,Defective or damaged,refunded,51.9,2023-12-12 13:26:40
510,179433,418078,294,50746,Better price found elsewhere,rejected,25.95,2020-05-29 23:14:28
511,472453,1100665,936,54223,Not as described,approved,82.56,2023-11-18 14:20:20
512,1060082,2469397,6648,30903,Item no longer needed,requested,18.13,2022-09-19 19:52:11
513,152476,355633,6659,10460,Not as described,refunded,30.98,2020-03-24 04:37:20
514,1240181,2889212,29,4185,Defective or damaged,refunded,134.0,2022-06-23 05:56:12
515,1495486,3483547,215,81996,Not as described,refunded,28.2,2022-07-25 07:38:41
516,360281,840024,9122,71604,Not as described,received,204.6,2019-11-04 04:13:38
517,1105396,2574580,3238,67070,Quality not as expected,rejected,101.13,2023-02-10 17:06:59
518,635887,1481152,1877,36136,Defective or damaged,refunded,81.13,2022-10-25 10:47:28
519,1034464,2409979,8805,99635,Item no longer needed,refunded,35.4,2022-04-25 20:41:02
520,1616361,3765075,5351,2227,Changed my mind,approved,36.91,2022-06-09 17:08:01
521,254617,593292,2904,19195,Not as described,refunded,42.01,2021-08-27 23:37:21
522,90089,210266,435,13347,Changed my mind,refunded,41.94,2022-05-17 01:19:29
523,589935,1373993,6364,40935,Defective or damaged,refunded,96.06,2023-12-29 20:34:03
524,715280,1666362,4993,61880,Defective or damaged,refunded,62.81,2022-05-31 13:48:17
525,1542441,3593277,2246,80503,Item no longer needed,approved,80.56,2022-08-15 20:27:43
526,1668613,3886790,3032,24138,Defective or damaged,refunded,45.55,2020-12-14 15:04:08
527,402224,937559,9439,81466,Defective or damaged,refunded,32.51,2021-12-19 13:04:37
528,1361922,3173399,2407,75238,Item no longer needed,refunded,41.04,2020-12-08 17:04:12
529,261925,610071,8711,31889,Quality not as expected,refunded,275.76,2020-03-14 22:25:13
