product_id,product_name,category,subcategory,supplier_id,unit_price,cost_price,weight_kg,is_active,created_at
250,Pro Electronics Range 9719,Electronics,TVs,216,314.08,140.11,4.51,True,2023-09-03 12:09:00
251,Essential Office Kit 439,Office Supplies,Filing,667,83.81,39.65,7.56,True,2022-10-07 16:43:11
252,Value Electronics Set 4515,Electronics,Smartphones,950,127.46,49.86,3.51,True,2023-02-20 16:16:23
253,Standard Electronics Range 9541,Electronics,Headphones,211,17.83,8.02,4.52,True,2023-10-01 23:24:23
254,Premium Electronics Range 759,Electronics,Cameras,82,627.74,370.14,23.37,True,2021-10-25 03:39:45
255,Smart Sports Model 2970,Sports & Outdoors,Camping,591,17.1,7.61,0.46,True,2022-05-30 01:44:31
256,Elite Food Collection 7808,Food & Grocery,Beverages,603,28.77,18.69,13.12,True,2019-04-10 17:46:27
257,Value Books Edition 8602,Books,Non-Fiction,633,46.83,20.48,10.83,True,2022-10-07 21:09:07
258,Ultra Beauty Range 7345,Beauty & Personal Care,Fragrance,459,52.83,20.06,7.1,False,2019-02-18 10:48:43
259,Standard Electronics Range 4657,Electronics,Laptops,792,225.53,132.27,19.97,True,2021-08-07 08:15:12
260,Standard Sports Collection 3073,Sports & Outdoors,Running,382,42.38,16.37,5.56,True,2022-08-21 01:04:26
261,Eco Home Collection 9690,Home & Garden,Kitchen,259,24.34,8.87,22.31,True,2023-10-30 08:39:16
262,Classic Home Pack 7241,Home & Garden,Lighting,679,12.73,5.97,17.1,True,2020-09-02 17:57:27
263,Pro Electronics Kit 8156,Electronics,Smart Home,839,47.87,29.7,16.63,True,2023-11-08 21:58:41
264,Elite Toys Kit 1594,Toys & Games,Board Games,396,22.61,11.78,24.07,True,2022-02-09 08:29:27
265,Pro Sports Collection 7800,Sports & Outdoors,Camping,33,79.82,49.91,21.65,True,2022-09-03 09:31:10
266,Premium Beauty Pack 5800,Beauty & Personal Care,Skincare,790,72.66,44.47,12.24,True,2022-10-19 22:59:30
267,Standard Home Pack 6790,Home & Garden,Garden Tools,931,26.0,9.69,14.47,True,2021-11-19 02:17:41
268,Elite Electronics Kit 5560,Electronics,Smartphones,270,55.95,20.52,19.42,True,2023-06-02 06:11:08
269,Pro Books Model 5360,Books,Non-Fiction,922,8.35,3.67,5.22,True,2020-05-19 07:26:29
270,Ultra Electronics Line 1813,Electronics,Cameras,467,250.08,153.78,16.18,False,2020-10-26 11:44:59
271,Essential Automotive Set 2734,Automotive,Tools,469,58.4,29.29,6.89,True,2023-08-16 00:27:01
272,Elite Books Pack 5503,Books,Childrens,893,49.88,31.79,1.83,True,2020-06-02 02:19:40
273,Essential Electronics Edition 6844,Electronics,Cameras,822,270.96,119.11,24.56,True,2019-11-02 12:31:45
274,Essential Office Set 8217,Office Supplies,Filing,425,41.77,20.21,17.6,True,2023-07-11 10:53:15
275,Essential Sports Edition 4822,Sports & Outdoors,Fitness Equipment,429,123.0,44.01,17.65,True,2019-07-03 21:43:27
276,Pro Electronics Pack 6661,Electronics,TVs,543,179.75,110.03,11.06,True,2023-06-10 11:22:51
277,Value Books Series 9112,Books,Education,581,44.43,17.68,5.02,True,2022-01-01 18:02:54
278,Ultra Clothing Bundle 701,Clothing,Dresses,99,51.79,33.45,22.14,True,2022-11-12 10:02:20
279,Essential Beauty Kit 7551,Beauty & Personal Care,Makeup,913,103.77,45.8,15.81,True,2020-06-25 21:18:59
280,Pro Beauty Pack 1542,Beauty & Personal Care,Vitamins,444,20.61,13.06,6.3,True,2022-07-10 19:41:06
281,Eco Office Kit 5253,Office Supplies,Whiteboards,608,37.39,20.61,4.18,True,2021-02-13 00:38:51
282,Classic Sports Collection 4235,Sports & Outdoors,Team Sports,371,67.48,35.26,18.57,True,2021-09-17 07:16:40
283,Ultra Home Line 5396,Home & Garden,Garden Tools,132,9.51,3.67,4.51,True,2022-09-07 22:31:07
284,Premium Toys Bundle 1999,Toys & Games,Board Games,266,208.36,79.44,5.52,True,2023-05-11 18:30:45
285,Ultra Electronics Edition 6722,Electronics,Tablets,222,151.51,65.11,2.63,True,2023-06-25 16:45:49
286,Eco Sports Bundle 8531,Sports & Outdoors,Team Sports,631,33.43,15.29,18.82,True,2022-11-13 06:56:35
287,Ultra Sports Bundle 118,Sports & Outdoors,Team Sports,357,80.87,43.27,15.82,True,2023-08-24 09:56:37
288,Elite Electronics Series 8989,Electronics,Headphones,499,123.27,49.35,10.66,True,2023-04-12 05:08:16
289,Ultra Home Pack 7669,Home & Garden,Garden Tools,137,31.18,17.39,4.49,True,2023-08-05 07:34:59
290,Premium Automotive Model 6870,Automotive,Exterior,701,77.11,28.29,13.92,False,2023-12-23 11:16:38
291,Premium Automotive Range 988,Automotive,Exterior,730,58.32,35.55,16.19,True,2021-12-22 08:58:05
292,Eco Electronics Edition 3173,Electronics,Smart Home,918,305.43,187.27,6.26,True,2022-02-04 19:15:34
293,Ultra Electronics Model 8594,Electronics,Smart Home,149,71.27,44.11,8.04,True,2022-07-11 13:39:18
294,Smart Clothing Edition 6027,Clothing,Mens Tops,127,30.61,14.61,5.42,True,2023-07-14 18:15:30
295,Essential Automotive Edition 8267,Automotive,Car Care,240,35.05,13.64,8.98,True,2023-12-29 19:21:48
296,Eco Electronics Pack 7342,Electronics,Headphones,279,211.73,106.48,6.2,True,2021-12-24 13:28:03
297,Premium Toys Collection 945,Toys & Games,Board Games,61,9.46,5.46,12.21,False,2022-07-17 05:10:24
298,Premium Electronics Bundle 3435,Electronics,Headphones,908,386.93,166.65,23.45,True,2023-05-04 15:09:35
299,Ultra Books Model 4475,Books,Childrens,607,35.02,19.26,7.12,True,2022-09-17 04:48:31
300,Essential Clothing Line 9098,Clothing,Jeans,378,76.46,27.19,10.41,True,2022-03-26 07:34:40
301,Smart Beauty Line 2246,Beauty & Personal Care,Fragrance,401,30.2,17.93,9.37,True,2023-04-25 04:04:39
302,Standard Clothing Collection 4819,Clothing,Dresses,360,35.78,14.86,5.04,True,2023-11-05 03:43:05
303,Ultra Books Pack 7278,Books,Non-Fiction,439,16.48,10.28,24.33,False,2023-11-01 17:15:11
304,Elite Clothing Range 8041,Clothing,Womens Tops,877,21.63,11.09,13.01,True,2023-12-19 02:12:02
305,Premium Toys Set 2089,Toys & Games,Puzzles,277,31.05,14.36,15.09,True,2022-11-26 01:06:16
306,Ultra Automotive Bundle 572,Automotive,Car Electronics,438,28.25,16.14,4.61,False,2022-03-13 04:24:47
307,Essential Electronics Line 4020,Electronics,Smartphones,559,42.61,18.92,20.19,True,2022-05-16 07:33:22
308,Premium Automotive Line 2694,Automotive,Exterior,681,17.74,10.01,21.88,False,2021-07-19 19:50:56
309,Value Sports Model 5191,Sports & Outdoors,Fitness Equipment,97,82.12,36.44,12.78,True,2023-05-28 04:23:42
310,Value Electronics Bundle 9124,Electronics,Laptops,143,129.24,78.09,8.02,True,2021-08-28 11:50:25
311,Value Home Bundle 324,Home & Garden,Furniture,224,18.35,11.82,6.48,True,2023-02-02 17:51:13
312,Premium Electronics Collection 9148,Electronics,Smart Home,315,174.21,95.35,2.32,True,2023-12-10 06:49:08
313,Value Toys Pack 6784,Toys & Games,Educational,995,35.29,18.05,10.56,True,2020-12-06 10:02:23
314,Smart Toys Set 1627,Toys & Games,Board Games,911,91.56,44.68,14.64,True,2019-02-05 14:02:50
315,Essential Electronics Series 3781,Electronics,Smartphones,29,299.19,188.12,11.8,True,2020-01-22 18:34:03
316,Elite Sports Bundle 1958,Sports & Outdoors,Camping,523,64.08,30.84,13.14,False,2023-07-15 07:35:54
317,Elite Beauty Set 7660,Beauty & Personal Care,Makeup,29,28.23,16.74,22.29,True,2023-03-03 17:56:32
318,Premium Food Bundle 2024,Food & Grocery,International Foods,745,46.72,16.41,6.83,True,2022-03-29 17:43:49
319,Classic Sports Kit 2622,Sports & Outdoors,Cycling,371,92.28,57.0,14.66,True,2020-06-21 03:53:45
320,Ultra Food Model 8265,Food & Grocery,Condiments,598,69.56,32.42,3.9,True,2022-12-03 07:51:39
321,Essential Sports Collection 4881,Sports & Outdoors,Team Sports,986,66.14,28.68,15.75,True,2022-12-31 17:20:57
322,Essential Home Edition 8437,Home & Garden,Bedding,722,12.21,4.83,2.36,True,2023-12-23 04:46:18
323,Premium Automotive Pack 4579,Automotive,Car Care,345,29.01,10.78,3.68,True,2020-03-08 04:50:07
324,Eco Home Pack 6907,Home & Garden,Storage,341,48.89,30.05,4.06,True,2021-02-07 08:32:10
325,Elite Home Model 8005,Home & Garden,Kitchen,472,38.49,17.3,15.67,True,2022-02-26 00:54:20
326,Essential Home Collection 7836,Home & Garden,Storage,626,30.97,19.87,17.14,True,2020-09-22 12:22:05
327,Classic Automotive Pack 4093,Automotive,Car Care,763,24.39,11.62,0.37,True,2020-06-21 10:36:16
328,Pro Beauty Kit 7583,Beauty & Personal Care,Vitamins,568,89.14,56.54,20.7,True,2022-12-05 13:18:01
329,Classic Home Edition 9131,Home & Garden,Storage,732,56.67,31.03,20.02,True,2022-10-25 08:21:07
330,Ultra Clothing Kit 2469,Clothing,Outerwear,181,82.46,32.67,5.51,True,2022-12-23 13:50:31
331,Essential Home Pack 6384,Home & Garden,Garden Tools,515,234.92,103.79,2.33,True,2023-12-06 18:11:02
332,Essential Sports Edition 3222,Sports & Outdoors,Team Sports,525,12.14,7.68,14.6,True,2023-09-17 08:33:43
333,Essential Clothing Series 9920,Clothing,Outerwear,422,53.72,25.72,21.73,False,2021-11-17 16:44:33
334,Value Beauty Kit 8427,Beauty & Personal Care,Personal Hygiene,838,37.89,13.9,8.84,True,2022-03-24 14:45:12
335,Elite Home Kit 2336,Home & Garden,Decor,779,101.9,46.07,24.13,False,2023-12-20 04:14:22
336,Ultra Clothing Collection 1243,Clothing,Footwear,376,89.47,54.83,24.36,True,2022-10-21 23:11:12
337,Essential Electronics Pack 4626,Electronics,TVs,407,202.23,131.3,0.47,True,2020-06-17 05:45:23
338,Elite Clothing Series 6898,Clothing,Dresses,457,49.13,17.63,16.42,True,2021-11-30 16:12:09
339,Pro Food Range 5668,Food & Grocery,Condiments,497,91.36,44.89,8.84,True,2023-10-25 10:50:28
340,Ultra Clothing Collection 8418,Clothing,Jeans,56,74.07,31.39,3.6,True,2022-02-11 11:35:27
341,Elite Electronics Pack 4477,Electronics,Smartphones,913,64.12,41.32,18.54,True,2021-12-15 14:56:35
342,Value Home Line 142,Home & Garden,Garden Tools,265,53.99,25.12,17.92,True,2023-05-26 13:23:15
343,Smart Clothing Set 4734,Clothing,Mens Tops,123,35.43,22.32,1.37,True,2021-08-05 07:05:00
344,Classic Electronics Line 4991,Electronics,Headphones,378,748.93,399.32,3.57,False,2022-12-11 15:50:07
345,Ultra Clothing Edition 9716,Clothing,Womens Tops,339,51.68,31.91,2.01,True,2021-05-10 15:21:47
346,Standard Sports Bundle 9601,Sports & Outdoors,Camping,227,23.25,14.76,14.89,True,2021-04-12 12:36:47
347,Premium Sports Set 8122,Sports & Outdoors,Water Sports,992,48.58,18.53,7.23,True,2022-08-20 10:56:49
348,Eco Clothing Edition 2534,Clothing,Womens Tops,476,150.38,61.73,14.09,True,2022-06-28 19:12:01
349,Elite Home Set 7416,Home & Garden,Garden Tools,156,88.42,37.99,17.16,True,2020-10-31 16:10:43
350,Eco Office Range 8924,Office Supplies,Printers and Ink,750,17.12,8.74,8.8,True,2022-05-14 23:48:09
351,Premium Clothing Range 8035,Clothing,Dresses,79,12.42,5.25,8.78,False,2021-12-02 08:30:36
352,Elite Clothing Kit 5754,Clothing,Dresses,275,13.54,8.53,18.74,True,2022-05-29 07:55:42
353,Ultra Clothing Edition 5546,Clothing,Mens Tops,353,29.49,11.92,8.9,True,2020-09-23 07:37:18
354,Value Home Model 9142,Home & Garden,Kitchen,983,35.52,14.25,8.82,True,2022-05-25 22:42:26
355,Smart Toys Kit 9003,Toys & Games,Outdoor Play,220,97.86,38.7,15.09,True,2022-07-22 14:58:09
356,Value Clothing Kit 6280,Clothing,Activewear,260,78.58,37.78,1.85,True,2023-05-13 00:35:47
357,Ultra Toys Kit 7560,Toys & Games,Action Figures,431,66.7,24.25,8.61,True,2021-07-08 17:18:46
358,Value Electronics Line 5372,Electronics,Laptops,815,67.72,37.52,3.36,True,2020-09-07 16:33:35
359,Premium Home Bundle 3190,Home & Garden,Kitchen,415,30.14,12.8,22.03,True,2019-10-20 08:24:41
360,Pro Beauty Kit 4012,Beauty & Personal Care,Vitamins,867,27.91,17.58,8.32,True,2022-04-20 01:58:20
361,Premium Clothing Model 9468,Clothing,Footwear,389,119.35,48.21,11.75,True,2022-12-03 17:22:52
362,Standard Sports Set 6374,Sports & Outdoors,Team Sports,124,28.95,10.82,2.27,True,2021-05-31 12:09:07
363,Standard Clothing Model 3926,Clothing,Dresses,289,15.98,7.52,12.42,True,2023-02-05 13:16:09
364,Value Toys Bundle 6830,Toys & Games,Outdoor Play,304,39.65,16.79,16.49,True,2022-12-19 08:26:04
365,Classic Electronics Kit 815,Electronics,Cameras,160,47.9,29.25,1.21,True,2022-05-21 02:06:05
366,Elite Automotive Edition 5313,Automotive,Car Electronics,382,42.6,21.56,8.37,True,2022-12-16 17:27:26
367,Smart Electronics Set 7849,Electronics,Cameras,112,183.78,90.61,13.96,True,2023-08-04 20:54:47
368,Essential Automotive Set 6346,Automotive,Car Care,847,17.68,10.32,24.91,True,2022-12-26 23:48:09
369,Standard Clothing Set 6425,Clothing,Jeans,955,65.28,35.63,19.18,True,2020-02-01 01:58:33
370,Pro Toys Bundle 2592,Toys & Games,Puzzles,613,89.66,31.64,14.22,True,2021-08-05 09:13:32
371,Ultra Clothing Line 8215,Clothing,Outerwear,226,39.48,21.94,5.3,True,2020-01-25 04:14:05
372,Value Food Set 706,Food & Grocery,Beverages,488,75.31,42.45,24.22,True,2023-06-28 20:24:03
373,Eco Electronics Line 2168,Electronics,Cameras,960,996.95,401.08,5.12,True,2020-01-10 13:03:43
374,Premium Electronics Kit 8329,Electronics,Laptops,559,30.71,17.28,3.95,True,2022-07-18 00:24:16
375,Classic Home Series 9769,Home & Garden,Storage,649,48.34,31.33,10.7,True,2019-10-28 02:13:06
376,Eco Electronics Set 5539,Electronics,Smart Home,361,255.31,111.88,18.53,False,2021-12-26 18:41:53
377,Standard Electronics Pack 1744,Electronics,Cameras,163,172.17,62.25,2.38,True,2023-10-26 00:44:57
378,Elite Food Range 7313,Food & Grocery,Beverages,47,204.84,123.95,4.69,True,2023-10-29 12:43:31
379,Smart Office Kit 1733,Office Supplies,Whiteboards,600,52.23,21.49,15.66,True,2019-04-03 23:08:13
380,Essential Clothing Set 8717,Clothing,Outerwear,338,58.19,33.96,0.7,False,2022-05-16 03:16:28
381,Pro Food Pack 7586,Food & Grocery,Condiments,273,46.32,21.87,16.54,True,2021-12-04 22:30:36
382,Value Sports Set 351,Sports & Outdoors,Running,897,30.43,18.9,1.7,True,2020-03-15 20:17:10
383,Eco Clothing Line 2461,Clothing,Outerwear,55,16.11,10.19,9.29,True,2023-12-11 09:14:31
384,Premium Toys Pack 6817,Toys & Games,Video Games,267,75.78,35.53,10.44,True,2023-12-06 22:32:03
385,Smart Books Set 2629,Books,Education,545,41.91,27.0,16.11,True,2022-11-30 03:13:13
386,Classic Office Series 1325,Office Supplies,Stationery,966,41.78,14.97,8.32,True,2020-11-10 19:56:54
387,Ultra Clothing Range 7792,Clothing,Outerwear,952,94.54,49.23,2.45,True,2021-06-06 11:37:34
388,Eco Books Pack 4442,Books,Fiction,320,50.76,29.02,3.58,False,2019-11-03 08:05:51
389,Standard Electronics Edition 5646,Electronics,Smart Home,989,105.06,50.25,11.1,False,2023-06-09 12:25:08
390,Elite Electronics Model 6612,Electronics,TVs,58,146.86,80.42,14.36,True,2023-06-19 01:31:55
391,Ultra Electronics Line 1415,Electronics,Smartphones,620,111.3,49.22,23.4,True,2019-11-12 00:55:57
392,Elite Office Line 5483,Office Supplies,Whiteboards,916,26.58,9.92,13.92,True,2022-06-12 07:18:30
393,Standard Beauty Bundle 8842,Beauty & Personal Care,Skincare,274,33.4,20.06,17.55,True,2019-11-03 21:22:24
394,Standard Beauty Model 6326,Beauty & Personal Care,Personal Hygiene,334,55.37,24.3,4.83,True,2020-01-03 13:49:36
395,Eco Sports Collection 5288,Sports & Outdoors,Team Sports,685,76.19,31.14,24.78,True,2022-03-06 14:25:39
396,Smart Clothing Pack 8094,Clothing,Activewear,123,59.33,24.32,3.73,True,2021-12-23 13:41:11
397,Eco Electronics Bundle 8964,Electronics,Tablets,555,492.58,293.96,14.12,True,2019-09-25 21:10:48
398,Pro Clothing Kit 688,Clothing,Activewear,148,33.28,12.3,23.68,True,2023-07-15 06:12:25
399,Pro Clothing Kit 1221,Clothing,Activewear,313,23.64,11.81,11.72,True,2020-09-09 18:20:24
400,Eco Toys Line 3946,Toys & Games,Video Games,210,63.55,25.95,22.59,True,2022-06-16 03:48:30
401,Ultra Sports Kit 4808,Sports & Outdoors,Team Sports,757,27.69,15.11,14.72,True,2022-03-09 16:41:10
402,Premium Electronics Series 3827,Electronics,Tablets,923,168.34,99.27,21.32,True,2023-12-25 08:22:01
403,Essential Electronics Edition 1580,Electronics,Smart Home,274,321.49,166.69,17.86,False,2023-11-29 10:34:51
404,Premium Electronics Series 7210,Electronics,Tablets,145,148.86,79.56,14.74,True,2022-10-15 03:29:08
405,Standard Home Set 1712,Home & Garden,Bedding,828,33.37,17.92,2.98,False,2023-12-21 05:55:07
406,Ultra Food Collection 1746,Food & Grocery,Snacks,601,22.5,11.74,7.35,True,2023-11-30 22:50:55
407,Premium Books Pack 7369,Books,Childrens,773,41.92,17.43,3.11,True,2021-08-05 17:38:16
408,Ultra Beauty Model 2825,Beauty & Personal Care,Hair Care,902,47.5,25.94,13.75,True,2020-03-31 04:14:18
409,Classic Home Range 5006,Home & Garden,Storage,374,65.09,37.9,11.01,True,2023-02-04 20:02:08
410,Smart Clothing Collection 574,Clothing,Outerwear,1000,65.81,39.3,10.81,True,2020-01-19 01:07:35
411,Value Electronics Series 853,Electronics,Cameras,356,136.87,51.16,7.14,True,2021-08-16 10:41:14
412,Ultra Automotive Line 5414,Automotive,Car Care,737,90.5,42.47,20.45,True,2023-03-02 11:51:53
413,Essential Beauty Pack 1019,Beauty & Personal Care,Hair Care,783,106.97,49.29,10.68,True,2022-05-12 15:51:28
414,Pro Electronics Set 4906,Electronics,TVs,551,100.39,62.95,7.09,True,2019-12-28 14:47:49
415,Value Sports Line 5973,Sports & Outdoors,Cycling,464,32.44,17.77,6.68,True,2021-09-10 23:46:11
416,Elite Home Pack 6241,Home & Garden,Furniture,998,75.61,37.19,7.76,True,2020-12-13 18:45:50
417,Ultra Books Pack 7156,Books,Science and Tech,167,47.36,30.21,20.74,True,2019-12-14 07:41:00
418,Premium Food Collection 2485,Food & Grocery,Snacks,344,41.91,16.69,9.23,True,2020-07-28 21:37:02
419,Classic Sports Bundle 4100,Sports & Outdoors,Team Sports,149,24.72,11.33,6.17,True,2022-10-20 00:48:27
420,Elite Sports Line 8802,Sports & Outdoors,Cycling,742,25.69,13.84,22.24,True,2019-12-30 19:53:54
421,Smart Electronics Range 6851,Electronics,Cameras,781,405.96,204.21,22.39,True,2023-11-22 07:06:28
422,Premium Electronics Series 9372,Electronics,Smartphones,285,147.34,77.67,17.06,True,2020-10-05 21:22:36
423,Premium Electronics Series 3050,Electronics,Headphones,354,43.45,25.14,20.67,True,2021-09-15 17:56:33
424,Smart Electronics Series 2885,Electronics,TVs,261,176.94,98.88,20.81,True,2019-08-12 08:53:43
425,Value Toys Kit 2968,Toys & Games,Educational,707,12.19,6.67,17.45,True,2019-03-17 07:48:34
426,Smart Toys Range 1393,Toys & Games,Action Figures,789,38.4,21.68,11.69,True,2023-02-28 10:34:11
427,Pro Electronics Range 6367,Electronics,Tablets,649,90.87,53.11,23.64,True,2021-04-20 20:18:11
428,Standard Beauty Pack 4045,Beauty & Personal Care,Personal Hygiene,707,21.78,9.0,8.28,True,2022-09-11 21:52:32
429,Smart Electronics Set 8253,Electronics,TVs,172,330.22,183.75,19.81,True,2023-12-12 01:02:49
430,Smart Clothing Pack 9654,Clothing,Footwear,190,26.91,14.78,5.76,True,2022-06-03 04:42:49
431,Pro Clothing Bundle 2444,Clothing,Activewear,734,25.35,14.23,16.32,False,2022-12-22 02:10:03
432,Essential Clothing Pack 3904,Clothing,Womens Tops,835,72.3,30.61,20.77,True,2021-01-14 05:40:13
433,Smart Clothing Collection 7655,Clothing,Activewear,113,50.89,22.11,18.11,True,2023-11-17 10:19:10
434,Premium Home Edition 4261,Home & Garden,Decor,495,139.45,81.06,17.73,True,2022-02-15 22:56:41
435,Eco Home Pack 7629,Home & Garden,Bedding,702,18.97,8.79,11.7,True,2021-12-09 10:44:39
436,Essential Office Kit 4283,Office Supplies,Printers and Ink,446,16.21,10.16,22.51,True,2020-07-29 14:33:30
437,Ultra Electronics Kit 253,Electronics,Cameras,700,137.87,52.96,7.9,True,2022-08-29 22:41:50
438,Eco Electronics Range 7722,Electronics,Tablets,433,426.96,171.53,22.67,True,2021-12-22 18:20:43
439,Standard Electronics Pack 4812,Electronics,Smartphones,167,330.64,134.11,1.02,True,2020-07-02 18:50:41
440,Pro Books Edition 9055,Books,Science and Tech,681,42.79,18.64,15.04,False,2021-12-20 09:16:34
441,Standard Electronics Edition 2688,Electronics,Tablets,306,393.96,244.33,15.6,False,2019-10-21 23:30:01
442,Elite Beauty Series 1310,Beauty & Personal Care,Skincare,994,15.06,6.97,6.64,True,2020-05-02 09:54:16
443,Essential Sports Bundle 7337,Sports & Outdoors,Camping,529,37.24,18.19,18.88,True,2023-02-24 07:29:39
444,Elite Sports Set 5761,Sports & Outdoors,Team Sports,565,11.87,5.66,4.88,False,2023-12-26 00:15:19
445,Ultra Sports Set 9726,Sports & Outdoors,Water Sports,378,94.06,55.69,10.39,True,2023-05-08 17:35:58
446,Value Electronics Edition 5001,Electronics,Tablets,183,434.55,201.15,22.49,True,2023-01-23 12:36:49
447,Standard Electronics Pack 7051,Electronics,Smartphones,206,346.08,207.56,9.92,True,2023-12-27 17:07:19
448,Smart Clothing Bundle 4197,Clothing,Mens Tops,753,15.86,7.84,20.68,True,2022-08-18 12:23:35
449,Pro Sports Set 7584,Sports & Outdoors,Team Sports,843,25.25,10.68,2.56,True,2022-10-01 18:24:43
450,Ultra Clothing Kit 5049,Clothing,Mens Tops,440,35.95,17.23,2.95,True,2019-12-05 23:08:53
451,Essential Electronics Pack 3363,Electronics,Smartphones,769,396.7,186.05,4.53,True,2021-04-28 07:21:12
452,Premium Office Line 6402,Office Supplies,Whiteboards,193,47.6,20.11,4.21,False,2022-09-04 08:56:45
